,age,weight(kg),height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,BMI_tags,Label
4326,11,33.79910796637619,1.4518775044165766,F,16.034125771252057,1174.591,1.9,2231.7228999999998,7,5
4329,10,32.285899634576765,1.4664223555396523,M,15.013942447227098,1173.528,1.3,1525.5864000000001,7,0
4330,12,34.93160205457676,1.4430592575887513,F,16.774522768595144,1179.263,1.9,2240.5996999999998,7,5
4331,12,38.530626831910226,1.449243577607721,M,18.345236101129863,1236.891,1.9,2350.0929,7,6
4334,13,33.8419337132012,1.4907980999084047,M,15.22711085170731,1186.634,1.3,1542.6242,7,0
4336,12,32.909346714897026,1.4051682461143238,M,16.667198472828723,1137.842,1.3,1479.1946000000003,7,0
4337,12,38.155472600248565,1.4184949004447138,F,18.96274825606724,1206.037,1.5,1809.0555,8,16
4338,13,38.413814438577994,1.4181668081595873,F,19.099975094164492,1203.761,1.5,1805.6415,8,16
4339,12,40.25420331559758,1.4293715595948606,M,19.702483048823666,1250.568,1.9,2376.0791999999997,8,19
4341,13,40.97655170730425,1.4281635562477801,M,20.089980504760586,1253.061,1.3,1628.9793,8,15
4342,11,33.6583671362802,1.4132728360915936,M,16.851595269461733,1158.956,1.3,1506.6427999999999,7,0
4346,13,37.95450484424495,1.5651846205530078,F,15.492881039440626,1224.345,1.3,1591.6485,7,1
4347,11,38.97132498717182,1.5622999712407442,M,15.966742526923413,1306.257,1.2,1567.5084,7,1
4349,11,45.38918261820397,1.5487871168475842,F,18.9220814280537,1302.33,1.5,1953.495,8,17
4350,11,38.07097697189107,1.462911545764719,M,17.789260168362787,1244.228,1.2,1493.0736,7,0
4351,11,40.939418290725015,1.5412561722183507,M,17.234234972481712,1322.698,1.9,2513.1262,7,7
4352,10,38.27438386694175,1.4621115753892988,M,17.90388078785511,1253.415,1.3,1629.4395,7,1
4353,12,45.45573328034425,1.4749116642147861,F,20.895686681352718,1285.71,1.7,2185.707,8,18
4355,11,36.11771119991735,1.3906119343739538,M,18.677051511375943,1181.319,1.7,2008.2423,8,17
4358,10,37.666847693093246,1.440000532674473,F,18.164940116805738,1214.402,1.3,1578.7226,7,1
4359,13,32.09489641657737,1.4115396021860431,M,16.108304993609742,1123.07,1.5,1684.605,7,2
4361,11,39.99749457195387,1.5091872715113983,M,17.560889927547034,1293.759,1.2,1552.5108,7,1
4362,10,37.310444876447214,1.4250892868325304,F,18.37157021259207,1208.445,1.2,1450.1339999999998,7,0
4363,11,37.33656189989413,1.533748144203007,F,15.871801500762913,1222.468,1.3,1589.2084000000002,7,1
4365,10,41.293164148178235,1.5244089577597022,F,17.769498797138702,1263.564,1.2,1516.2768,7,0
4366,12,38.44045456727776,1.5152794506525402,M,16.741834615142846,1268.674,1.2,1522.4088,7,0
4367,13,34.89430662415194,1.387161290796939,F,18.134293927410983,1164.703,1.9,2212.9357,7,5
4369,13,44.113337138132316,1.4544729168353505,M,20.85252427208125,1309.189,1.7,2225.6213000000002,8,18
4372,12,34.72806297975509,1.4355939549451162,M,16.850675627604847,1177.971,1.5,1766.9565,7,3
4373,12,34.03029541537673,1.5371190082944455,M,14.40292611669227,1219.175,1.2,1463.01,7,0
4376,11,39.16855428776735,1.525856860598535,M,16.823252085490825,1290.738,1.5,1936.107,7,4
4377,13,37.98282962121701,1.4082301460344513,F,19.153142565487876,1197.934,1.5,1796.9009999999998,8,16
4378,11,39.300473927879075,1.5509860054004492,F,16.337365652121132,1244.252,1.9,2364.0788,7,6
4379,12,39.03791805561995,1.501254877598572,M,17.32119237810786,1269.847,1.5,1904.7705,7,4
4380,12,37.143116108750355,1.5037176924712174,F,16.42652567172744,1210.806,1.5,1816.209,7,3
4382,12,41.20871331907228,1.476850594938012,M,18.893652786778958,1287.385,1.9,2446.0315,8,19
4385,13,41.01752422487101,1.4920464053420488,M,18.424884830874046,1285.563,1.9,2442.5697,7,6
4386,10,37.73053491512955,1.515490845279092,M,16.428061797122734,1272.654,1.2,1527.1848,7,0
4387,12,40.93629816406667,1.3881350059315387,M,21.24443348459747,1239.295,1.9,2354.6605,8,19
4389,12,32.10541692115635,1.5364535812304516,F,13.600016208062366,1168.009,1.9,2219.2171,7,5
4390,10,39.852557087164406,1.5187955704386706,F,17.27657098331087,1248.78,1.9,2372.682,7,6
4391,13,45.28561103946045,1.5634227549260726,F,18.527096978559463,1294.424,1.7,2200.5208,8,18
4392,10,43.65249930025659,1.437672554040139,M,21.119768344207834,1314.876,1.5,1972.3139999999999,8,17
4394,11,35.29070782401997,1.4223196173570265,M,17.444798961552614,1185.843,1.5,1778.7645000000002,7,3
4395,12,35.678487784172525,1.5550975104181277,F,14.753368379463312,1205.48,1.3,1567.124,7,1
4396,11,34.87498858151307,1.5113209571217618,F,15.26865087269366,1195.024,1.3,1553.5312,7,1
4397,12,32.933117848051424,1.5456879469021207,M,13.784442544099543,1208.428,1.2,1450.1136000000001,7,0
4398,12,36.69906756788236,1.5165347606675463,F,15.956964964714242,1208.722,1.5,1813.083,7,3
4400,10,34.468042474833,1.528846262809013,F,14.746501098335125,1198.797,1.3,1558.4361000000001,7,1
4401,12,35.256219869424044,1.4888909227153788,M,15.904132365245905,1211.856,1.2,1454.2272,7,0
4404,12,38.12532629854567,1.5038042621770378,F,16.858966454833222,1220.25,1.5,1830.375,7,3
4405,11,43.54250955413133,1.4334395726566447,M,21.191157350554818,1304.452,1.7,2217.5684,8,18
4406,11,38.232360931879455,1.463118362418562,F,17.85961924680193,1219.061,1.5,1828.5915,7,3
4407,12,40.03473789305167,1.5163820105915793,M,17.41084071554621,1291.067,1.9,2453.0272999999997,7,7
4411,11,42.82184063354033,1.4809932265836985,M,19.523567862853163,1318.356,1.2,1582.0272,8,15
4412,11,44.44655188960225,1.39638997896756,F,22.794214331886327,1267.373,1.7,2154.5341,8,18
4413,10,45.011979155657535,1.4566919112080063,M,21.212540854619533,1343.01,1.5,2014.5149999999999,8,17
4414,12,39.13858732689728,1.4826214597888692,F,17.805106770379894,1226.376,1.5,1839.5639999999999,7,3
4415,13,35.85624350731902,1.3916106381306388,F,18.515238406792815,1174.694,1.9,2231.9186,8,18
4416,12,33.22141852906362,1.4421689643314266,F,15.97297757909761,1162.694,1.5,1744.041,7,2
4417,11,36.999586332106944,1.5356495946194946,M,15.689626664483082,1265.919,1.7,2152.0623,7,5
4419,11,40.535980065581526,1.4055586429745248,F,20.51836435987054,1231.39,1.5,1847.085,8,16
4420,10,40.58573345549332,1.5227015222085483,M,17.50426320631492,1315.375,1.7,2236.1375,7,5
4421,13,42.838143048959104,1.4563131248342176,F,20.19859259788638,1252.719,1.9,2380.1661,8,19
4422,11,45.514644981624926,1.4440889828375045,F,21.825452177207136,1285.736,1.7,2185.7512,8,18
4424,12,40.061321972998556,1.391269782003279,F,20.69676990305857,1219.705,1.3,1585.6164999999999,8,15
4425,10,37.558764021492614,1.522281868107828,M,16.207690806156243,1273.696,1.3,1655.8048,7,2
4429,11,33.87639498617675,1.5343527809045499,F,14.389534286962816,1189.353,1.3,1546.1589000000001,7,0
4430,11,38.347501156566416,1.5409947108315765,M,16.148596126336827,1287.058,1.7,2187.9986,7,5
4431,10,37.96877049990029,1.5505110813685141,F,15.793441831262028,1236.087,1.2,1483.3044,7,0
4433,12,43.091163590159255,1.5519468803407295,M,17.890995933213645,1350.722,1.3,1755.9386,7,3
4434,10,32.45313409873167,1.4201705509311697,F,16.0907259729839,1160.979,1.5,1741.4685,7,2
4436,13,33.891511173587254,1.475737498470495,F,15.562261480859217,1170.134,1.3,1521.1742000000002,7,0
4437,12,36.26004066725136,1.452023418470784,M,17.19812278540958,1207.174,1.3,1569.3262,7,1
4438,12,33.69062892388484,1.4725075302967834,M,15.537962517989765,1182.215,1.9,2246.2084999999997,7,5
4440,13,42.364947350497346,1.4988500601876307,M,18.857768137230988,1307.425,1.7,2222.6225,8,18
4444,12,32.21722093675518,1.5242329840499351,M,13.86709096798358,1187.892,1.5,1781.8380000000002,7,3
4451,12,42.30553208706671,1.515840906142936,F,18.411531543452238,1262.426,1.5,1893.639,7,4
4452,12,31.94632887855134,1.5257967861145174,F,13.72232075895143,1164.67,1.9,2212.873,7,5
4454,10,39.04548349617406,1.488233930665058,M,17.629029365322733,1277.04,1.2,1532.4479999999999,7,0
4458,11,43.02571375627106,1.4809347391363235,F,19.618068296947563,1268.106,1.3,1648.5378,8,15
4459,11,34.05307187980849,1.4237234765202043,F,16.799834457976683,1172.242,1.3,1523.9146,7,0
4460,12,37.32964084357488,1.4929070277445828,M,16.748977016047817,1242.27,1.2,1490.724,7,0
4461,11,43.658978410316685,1.393348205337407,M,22.48817665496294,1286.002,1.9,2443.4037999999996,8,19
4462,11,34.26059638279948,1.5178248619574777,M,14.871391058406067,1219.483,1.3,1585.3279,7,1
4463,12,45.60878760354759,1.4358181329075352,M,22.12328735321179,1327.149,1.5,1990.7234999999998,8,17
4465,12,36.212153776687884,1.4997845291187852,M,16.098915365197016,1230.399,1.2,1476.4787999999999,7,0
4467,11,40.953554635126096,1.4564107732436018,M,19.307401926188387,1280.469,1.7,2176.7973,8,18
4469,12,34.68977746579593,1.496043438225797,F,15.499336480001396,1185.949,1.5,1778.9235,7,3
4471,12,33.58198669578383,1.4451187233433898,F,16.080491892633816,1166.657,1.9,2216.6483,7,5
4472,11,38.46291076042754,1.4104051203054002,F,19.335454959089628,1212.313,1.3,1576.0069,8,15
4473,12,38.438993520101214,1.4476595550841453,M,18.3416805516704,1234.844,1.3,1605.2972000000002,7,1
4474,10,35.7533908821877,1.3883193691076696,M,18.549767536035315,1181.981,1.7,2009.3677,8,17
4475,12,36.63157562216871,1.5501544491813817,F,15.244235768301852,1213.789,1.2,1456.5467999999998,7,0
4478,11,36.39708166975034,1.4144992552612383,M,18.19119029210281,1197.09,1.3,1556.2169999999999,7,1
4480,10,35.927612620184405,1.55216621430924,M,14.91254981436488,1266.291,1.3,1646.1783,7,1
4482,11,43.3494754972489,1.3884099317361762,M,22.48787527283883,1279.293,1.9,2430.6566999999995,8,19
4483,13,36.487921856069065,1.4602813473741225,F,17.1110260866154,1192.432,1.3,1550.1616000000001,7,1
4488,13,43.14104833312812,1.5016996331522752,F,19.13042176574111,1263.343,1.9,2400.3517,8,19
4491,13,38.99573201639425,1.4974672771064732,M,17.390112654942918,1260.575,1.5,1890.8625000000002,7,4
4496,11,38.201609638971135,1.566460686468548,M,15.568352729156114,1297.792,1.3,1687.1296,7,2
4498,10,42.94268838555867,1.4413003507344384,F,20.67189283537706,1265.271,1.9,2404.0148999999997,8,19
4500,10,32.94810280074051,1.5576652953457462,M,13.579448251351815,1228.222,1.2,1473.8663999999999,7,0
4501,12,32.963984525338795,1.450229309396399,M,15.673512893325402,1161.121,1.9,2206.1299,7,5
4502,12,38.27764343449203,1.490057639982534,F,17.240071212716312,1219.375,1.3,1585.1875,7,1
4503,12,40.559343593674015,1.4462669908145112,M,19.390721535166424,1263.197,1.3,1642.1561,8,15
4504,11,37.68658059237538,1.5292594142298097,F,16.114781045406897,1225.065,1.5,1837.5975,7,3
4505,12,40.22894976006567,1.4506143136854046,F,19.11766194789614,1231.402,1.5,1847.103,8,16
4508,11,35.38893339843701,1.4032535902857795,M,17.971947834897712,1177.655,1.9,2237.5445,7,5
4509,11,41.053151825841624,1.5200594150351743,M,17.767461294119258,1313.658,1.3,1707.7554,7,2
4511,11,43.62548979847229,1.5124234502924752,M,19.07188023810293,1345.081,1.2,1614.0972,8,15
4512,11,44.91190480328184,1.5030713834798082,M,19.879353741087698,1358.029,1.5,2037.0435,8,17
4513,10,37.786484734334344,1.5474776056357042,M,15.779300460551138,1289.414,1.7,2192.0038,7,5
4514,11,44.0643124696461,1.5176775259098734,F,19.130573613493983,1284.323,1.7,2183.3491,8,18
4516,13,39.02517040729238,1.4856505759636318,M,17.681188605919395,1255.07,1.3,1631.591,7,1
4518,10,43.70297581376798,1.552729344940247,M,18.126730933475386,1373.095,1.2,1647.714,7,1
4520,13,39.819415091288306,1.4214055277826783,F,19.708740724944963,1217.805,1.3,1583.1465,8,15
4521,13,37.92902320423812,1.4183215469588781,M,18.854814193514006,1206.388,1.5,1809.5819999999999,8,16
4523,13,42.155503892061525,1.477117770034947,F,19.3207525894116,1249.703,1.3,1624.6139,8,15
4524,13,39.69946595430721,1.567060749280869,F,16.16638804098831,1241.415,1.3,1613.8395,7,1
4525,11,38.44241689509967,1.4579976761603195,M,18.084105027002735,1246.86,1.2,1496.2319999999997,7,0
4527,10,42.29911519267619,1.5308249836075518,F,18.050124428249678,1274.312,1.5,1911.4679999999998,7,4
4529,12,44.059994417608706,1.4469826863820392,F,21.0434900261738,1267.563,1.3,1647.8319000000001,8,15
4533,13,34.82231366715653,1.551991692629666,M,14.457021890629129,1230.662,1.3,1599.8606000000002,7,1
4534,11,38.43237145414436,1.4944764434824163,M,17.20754981294545,1264.962,1.3,1644.4506000000001,7,1
4536,10,33.045275512263174,1.4590901154390694,F,15.521909479988514,1173.28,1.3,1525.2640000000001,7,0
4537,10,38.68288669384685,1.4992708530265226,M,17.209120657447663,1277.591,1.5,1916.3864999999998,7,4
4539,11,35.392908086552474,1.5237167528820639,M,15.244309698974366,1237.941,1.5,1856.9115000000002,7,4
4540,11,33.88134646688725,1.450698672398365,M,16.09927185217383,1180.724,1.3,1534.9412,7,0
4543,11,33.88950906986471,1.5661489781314806,M,13.816534783238867,1238.561,1.2,1486.2731999999999,7,0
4544,13,41.297329462245834,1.4555828475301937,F,19.49162780674874,1237.803,1.3,1609.1439000000003,8,15
4548,11,33.12236381552069,1.430884584938105,M,16.177526247759705,1160.419,1.5,1740.6285000000003,7,2
4549,12,39.85076171766525,1.4985114035716742,M,17.74665565207254,1279.611,1.2,1535.5332,7,0
4551,12,40.114527591046134,1.5320414591830418,M,17.090731287819263,1299.99,1.7,2209.983,7,5
4553,12,42.343293486723425,1.520737950257931,F,18.309473949796597,1263.621,1.9,2400.8799,7,6
4557,11,44.402300137380124,1.4847472440285616,F,20.141898934005052,1281.969,1.9,2435.7411,8,19
4559,10,39.3414569040849,1.4535654432069443,M,18.620067868998383,1263.761,1.9,2401.1459,8,19
4563,11,36.65864599920171,1.4441200710884317,M,17.578014240000353,1215.483,1.2,1458.5795999999998,7,0
4564,11,39.65339150242144,1.537521035602601,F,16.77406050838568,1245.351,1.5,1868.0265000000002,7,4
4567,12,37.60459285882095,1.3977457980839412,M,19.247950816882863,1198.456,1.2,1438.1471999999999,8,14
4568,12,36.813121619001606,1.4211985803119935,M,18.226073429494015,1199.339,1.5,1799.0085,7,3
4571,12,39.369863105621874,1.4498653677587128,F,18.7287396401955,1223.028,1.5,1834.542,8,16
4572,11,39.10249085675126,1.5057806550181738,M,17.245706725033152,1279.794,1.2,1535.7528,7,0
4573,10,41.18650492883435,1.4846071864318675,M,18.68666596921612,1304.559,1.2,1565.4707999999998,8,15
4574,13,37.40007830688479,1.5058925447664433,M,16.492426035255786,1242.927,1.2,1491.5123999999998,7,0
4577,11,39.70281971379417,1.5308642108782877,M,16.941349869916575,1300.561,1.7,2210.9537,7,5
4578,12,33.34003959808903,1.4385732976485384,F,16.110244132326407,1163.222,1.9,2210.1218,7,5
4580,11,38.0088323935396,1.424252821315481,M,18.73744416457423,1224.047,1.3,1591.2611000000002,8,15
4581,12,35.58938087536631,1.4523815359015033,M,16.87170583671653,1198.165,1.3,1557.6145,7,1
4583,10,41.62543345638395,1.5613526945247558,M,17.074843616463106,1348.945,1.3,1753.6285,7,3
4584,10,37.03758034943969,1.5659056430944998,F,15.104676497616326,1229.765,1.3,1598.6945000000003,7,1
4586,10,41.985117820291975,1.394868755273967,F,21.578869255666426,1248.185,1.9,2371.5514999999996,8,19
4587,13,40.70599389843829,1.5247131085976104,F,17.509836664608695,1243.879,1.5,1865.8184999999999,7,4
4588,10,38.577572734427214,1.4791782503620459,M,17.631687259311065,1266.102,1.9,2405.5938,7,6
4590,13,33.99562092126745,1.5434576546213732,F,14.27031435054156,1182.646,1.5,1773.969,7,3
4591,12,39.90258639476119,1.4621519597705372,F,18.664485603360305,1230.231,1.5,1845.3465,8,16
4592,11,43.45582178388296,1.3880431840507907,F,22.554957414817867,1256.443,1.9,2387.2417,8,19
4593,12,36.383489067843826,1.4840447925820766,F,16.520010749001177,1200.169,1.3,1560.2197,7,1
4594,11,43.83449571521063,1.5442171830744555,M,18.38227476208846,1363.841,1.2,1636.6091999999999,7,1
4596,13,36.00814136587002,1.5114077626468685,M,15.762946736685484,1226.615,1.3,1594.5995,7,1
4597,11,39.61287525241674,1.417065238742433,F,19.726801604699208,1224.485,1.3,1591.8305,8,15
4598,11,33.265831079624995,1.4345807609688745,F,16.163982566927874,1166.531,1.5,1749.7965,7,2
4599,13,35.054253659629865,1.525285957047377,M,15.067395264743705,1220.486,1.2,1464.5832,7,0
4600,12,34.152842520626734,1.4675202247718035,M,15.85837433580562,1186.054,1.5,1779.0810000000001,7,3
4601,13,40.26948301003852,1.5428738980428198,M,16.916682191408828,1300.729,1.7,2211.2393,7,5
4602,12,42.89326241310244,1.4573665393726773,F,20.19535498161778,1258.128,1.9,2390.4431999999997,8,19
4603,10,31.916109371477987,1.5305616176191463,F,13.624115234381716,1174.59,1.5,1761.8849999999998,7,3
4604,11,34.26966479540299,1.5287987541566697,F,14.66254021225077,1192.185,1.5,1788.2775,7,3
4605,12,38.727879902148054,1.538030458357988,F,16.371702743170776,1231.853,1.3,1601.4089000000001,7,1
4607,11,42.53816388988291,1.5330726173627955,F,18.098946106970637,1272.289,1.3,1653.9757,7,2
4608,11,44.06277714645189,1.557227014072197,F,18.17054727202643,1291.031,1.9,2452.9588999999996,7,7
4609,10,41.751227251513136,1.5055870878599322,M,18.418636745930616,1322.785,1.9,2513.2915,7,7
4610,11,35.981836207721464,1.45179004585519,M,17.07165767440799,1210.046,1.3,1573.0598000000002,7,1
4618,10,35.36147877881818,1.395855119014458,M,18.148875911388167,1180.38,1.5,1770.5700000000002,7,3
4619,13,45.241041968504135,1.5357234650958562,M,19.18255970345252,1365.264,1.9,2594.0015999999996,8,20
4621,12,36.11648479249516,1.4497288696480584,F,17.184302101446228,1191.772,1.5,1787.658,7,3
4622,11,33.68408637079025,1.4182738636292518,M,16.745748831089383,1161.809,1.9,2207.4370999999996,7,5
4626,10,45.23208844258329,1.4618513327780929,M,21.1660698141824,1348.605,1.2,1618.326,8,15
4627,13,44.14706997575222,1.386902860067235,F,22.951432523279475,1253.485,1.3,1629.5304999999998,8,15
4628,13,37.26083990380291,1.5490568622657606,F,15.528085733436388,1214.944,1.2,1457.9327999999998,7,0
4630,12,39.63271077228856,1.3989810682128236,M,20.250236661008422,1226.859,1.3,1594.9167,8,15
4632,13,33.44349257092422,1.458996894660504,F,15.710966055419537,1162.987,1.5,1744.4805000000001,7,2
4634,11,44.75654882232436,1.4898153559627392,M,20.164696879485582,1349.272,1.3,1754.0536,8,16
4637,10,43.07256184284459,1.4848989712167984,M,19.534706499024825,1330.544,1.2,1596.6528,8,15
4639,12,33.834481518594295,1.5144617853254487,F,14.751727705237897,1180.87,1.5,1771.3049999999998,7,3
4641,12,45.6594495590679,1.5220082883370118,M,19.710454408018524,1370.939,1.9,2604.7841,8,20
4642,13,45.10913415739857,1.3979474925027735,F,23.08249617644763,1264.599,1.3,1643.9787,8,15
4643,13,37.93600860703478,1.5440125811319079,M,15.912923156885366,1269.33,1.3,1650.129,7,2
4647,13,36.90967104479163,1.4080856426389166,F,18.615814127509445,1187.607,1.7,2018.9318999999998,8,17
4648,11,32.193679421892575,1.4459538521211304,M,15.397909045076068,1155.23,1.9,2194.937,7,5
4649,12,45.562629796425625,1.437127420725516,F,22.060646271937166,1280.313,1.9,2432.5947,8,19
4650,11,36.86490902578407,1.552793267187473,F,15.28923964474859,1221.178,1.5,1831.7670000000003,7,3
4651,12,37.87133782472484,1.5052758219446145,F,16.713926005131366,1218.062,1.3,1583.4805999999999,7,1
4652,10,44.650188104970155,1.517566787988053,M,19.387761384322342,1368.491,1.2,1642.1892,8,15
4656,12,44.787597425245394,1.4674653036716307,M,20.798024356445367,1331.723,1.5,1997.5845,8,17
4658,13,34.81813621425432,1.4181639738175542,M,17.312214433250393,1163.69,1.3,1512.797,7,0
4660,12,34.40275471519851,1.4786157746781807,F,15.7355725142679,1180.231,1.9,2242.4389,7,5
4661,12,38.49018185369778,1.5015654971068644,M,17.071095894433697,1262.498,1.5,1893.747,7,4
4666,12,44.22124079890353,1.494146238723546,M,19.808186321513933,1337.304,1.5,2005.9560000000001,8,17
4669,10,33.052048724311284,1.5091312048618963,F,14.512571946420678,1181.852,1.5,1772.7780000000002,7,3
4670,11,40.51851537253235,1.5426397235928553,F,17.026465520532312,1254.527,1.9,2383.6013,7,6
4671,11,41.671889897369766,1.5055843270046967,F,18.383704336532332,1259.299,1.9,2392.6681,7,6
4672,12,38.82017995204879,1.4738860088192614,F,17.870213936072563,1221.834,1.5,1832.7510000000002,7,3
4673,11,38.47331424158955,1.5537705097744758,M,15.93623961031102,1295.17,1.7,2201.789,7,5
4674,11,40.287991647091005,1.414646874764489,F,20.131657329257123,1230.555,1.5,1845.8325,8,16
4675,11,37.86098540793421,1.5461170741446482,F,15.838248792783089,1229.605,1.5,1844.4075,7,3
4677,12,33.31193377564249,1.3854953780050188,M,17.353603958089433,1133.521,1.5,1700.2815,7,2
4679,13,44.1656430962556,1.4371870909385873,M,21.382473541016694,1301.263,1.5,1951.8944999999999,8,17
4682,12,36.15397469973022,1.5302397316217855,F,15.4396375847578,1205.819,1.3,1567.5647,7,1
4683,10,41.55399546425669,1.531032124822559,M,17.727364777969605,1332.806,1.3,1732.6478000000002,7,2
4684,11,36.45167113822751,1.3946384634263627,F,18.741060651127807,1190.325,1.5,1785.4875000000002,8,16
4686,10,34.75814348829904,1.482627486995223,F,15.812206482715002,1193.725,1.3,1551.8425,7,1
4687,11,36.87710570610713,1.445437502509422,M,17.650547904421984,1219.135,1.3,1584.8755,7,1
4688,11,45.66597182499289,1.5364167484419,M,19.345263022808965,1385.032,1.3,1800.5416,8,16
4693,12,42.65154568365722,1.4988864459007565,M,18.984418966939113,1318.169,1.7,2240.8873000000003,8,18
4694,10,40.956681739912185,1.4564232305187186,F,19.30854587903631,1248.776,1.3,1623.4088000000002,8,15
4695,13,32.9757848504696,1.44536893508688,M,15.784750013959599,1152.053,1.5,1728.0795000000003,7,2
4697,10,41.87290726988944,1.3999861372770737,M,21.364151290128305,1271.652,1.9,2416.1388,8,19
4698,12,35.33612633590041,1.4058721995416086,F,17.87834249843944,1176.825,1.9,2235.9675,7,5
4700,10,39.09238489064646,1.48932535692519,F,17.624345522343624,1236.472,1.3,1607.4136,7,1
4702,12,33.996371196553774,1.5238829278998174,F,14.639604874267375,1184.025,1.3,1539.2325,7,0
4704,13,38.91338412234152,1.5451919771319178,M,16.297992438443835,1283.309,1.3,1668.3017,7,2
4706,11,44.19778389290185,1.5137988809844711,F,19.286975745905423,1284.945,1.9,2441.3954999999996,8,19
4709,13,36.80966537861982,1.437077636616177,F,17.823845432406763,1191.576,1.5,1787.364,7,3
4710,10,44.16917482911305,1.5492672121292783,F,18.402067789815316,1295.4,1.7,2202.1800000000003,7,5
4711,13,36.94547744360174,1.524116854634447,M,15.90467326469095,1245.811,1.3,1619.5543,7,1
4713,11,42.45912177927375,1.3866356593037241,M,22.08240028422642,1266.208,1.7,2152.5536,8,18
4714,12,36.91049365164688,1.5223586411836032,F,15.926336966346634,1211.742,1.2,1454.0903999999998,7,0
4716,12,34.5829477737248,1.501806194967657,M,15.33325032565194,1209.089,1.3,1571.8156999999999,7,1
4717,10,38.58789763656355,1.517458402332682,F,16.757820274407706,1236.412,1.5,1854.618,7,4
4719,11,37.553486508704296,1.4638935035158407,M,17.52392140377156,1237.63,1.9,2351.4970000000003,7,6
4720,11,42.83874277786899,1.4004014359168497,F,21.843972542494274,1252.62,1.3,1628.406,8,15
4721,10,32.963673279177016,1.5179309173155218,F,14.306440315073084,1182.5,1.9,2246.75,7,5
4722,11,40.75580261107835,1.5303731384091,F,17.401824393878126,1254.719,1.5,1882.0785,7,4
4723,11,36.67173495686791,1.4980776725001501,F,16.340404177064062,1210.022,1.5,1815.033,7,3
4724,12,36.92045001529244,1.4023977187058638,M,18.772607185003313,1191.409,1.7,2025.3953000000001,8,17
4725,12,40.844570618821855,1.5095151765772143,F,17.925008379679845,1247.325,1.5,1870.9875000000002,7,4
4726,11,40.02100729704853,1.5185216048553345,M,17.355857063806177,1298.749,1.2,1558.4988,7,1
4728,11,35.943926887269704,1.464185205306545,F,16.766155651022864,1197.273,1.5,1795.9094999999998,7,3
4731,13,33.39350976629086,1.4050422944973555,F,16.915438952275547,1153.335,1.3,1499.3355000000001,7,0
4732,11,36.99440434351069,1.4118731254140267,F,18.558577966260362,1198.465,1.5,1797.6974999999998,8,16
4734,12,41.16968395020462,1.521137100363112,M,17.792657354331414,1308.993,1.2,1570.7915999999998,7,1
4735,11,43.73970351235681,1.463672824432479,M,20.416806645645426,1322.27,1.2,1586.724,8,15
4736,12,35.782965993938575,1.545140867191506,M,14.98787896156946,1247.197,1.9,2369.6742999999997,7,6
4737,13,33.97380098080398,1.4729133362306834,F,15.659927586455721,1170.444,1.9,2223.8435999999997,7,5
4738,12,37.11278068028798,1.5277849894461146,M,15.900069316732827,1256.738,1.2,1508.0856,7,0
4739,11,34.578763144696666,1.4127473364426208,F,17.325287914275098,1175.423,1.9,2233.3037,7,5
4740,11,45.5682091792079,1.4967529395891075,F,20.340504561066165,1295.203,1.2,1554.2436,8,15
4743,11,44.378518158825315,1.4453521408900774,M,21.243469938202455,1321.862,1.2,1586.2344,8,15
4744,12,39.19879001001409,1.5657469886444795,M,15.989301477299287,1304.297,1.7,2217.3049,7,5
4745,11,42.72283630245221,1.4143211994946294,F,21.35816684725225,1253.874,1.3,1630.0362,8,15
4746,11,36.37109435513985,1.5367194349585394,M,15.401648261200224,1257.844,1.3,1635.1972,7,1
4747,13,32.942295802742926,1.4202891016475931,M,16.33053276903432,1139.054,1.7,1936.3918,7,4
4749,11,41.86660429776902,1.4033273178457648,M,21.259340054252107,1266.436,1.9,2406.2284,8,19
4751,11,42.111440659325595,1.398183384390318,F,21.541295858739243,1245.261,1.9,2365.9959,8,19
4753,11,44.11205788126837,1.551643770358094,F,18.322016688007324,1290.555,1.3,1677.7215,7,2
4754,12,33.76655002876223,1.4167497914387686,F,16.82288111056868,1163.606,1.9,2210.8514,7,5
4755,12,45.237417464467214,1.5634404401878994,M,18.506961485453058,1385.873,1.7,2355.9841,8,19
4760,11,40.657870197920055,1.5476279105733706,F,16.975067828134794,1256.712,1.3,1633.7256,7,1
4765,10,37.537836730272836,1.4760387364673595,M,17.229541914265077,1250.288,1.5,1875.432,7,4
4767,11,34.60730298823345,1.4198930883003809,M,17.165500267608504,1175.267,1.9,2233.0073,7,5
4770,11,45.66008249956944,1.55276118426998,M,18.93770554938332,1393.124,1.3,1811.0612,8,16
4772,11,32.89548109378437,1.5599197734457246,M,13.518599936280461,1221.828,1.2,1466.1935999999998,7,0
4773,11,39.37781507338839,1.463215409654208,M,18.392259366338095,1262.284,1.9,2398.3396000000002,7,6
4774,12,41.89525648123059,1.5151169895945213,M,18.250405452893663,1315.924,1.3,1710.7012,7,2
4777,11,38.799535800977864,1.4647499907131984,M,18.084209179341382,1255.129,1.3,1631.6677,7,1
4781,12,45.75201842763361,1.4494918321106842,F,21.776030370769792,1284.233,1.9,2440.0427,8,19
4782,13,40.06393276471013,1.4658908917703897,F,18.64448044321083,1227.715,1.3,1596.0294999999999,8,15
4785,11,35.97870255843077,1.537402386779084,F,15.221953681525157,1210.054,1.2,1452.0648,7,0
